hhsex;age;educ;married;kids;lf;famstruct;race;OCCAT1;OCCAT2;income;wageinc;bussefarminc;intdivinc;kginc;ssretinc;transfothinc;norminc;knowl;logWealth
0;27;13;2;0;1;2;5;1;1;10126.3641585296;10126.3641585296;0;0;0;0;0;10126.3641585296;8;9.0825070004663
0;43;10;1;1;1;4;3;4;4;26328.5468121769;0;14176.9098219414;0;0;10126.3641585296;2531.5910396324;30379.0924755887;5;3.68887945411394
0;37;12;1;2;1;4;1;1;1;217716.829408386;217716.829408386;0;151.895462377944;0;0;0;217716.829408386;10;14.0907151089049
0;73;8;2;0;0;3;2;3;4;13164.2734060885;0;0;0;0;10126.3641585296;2430.3273980471;23290.637564618;10;9.03610602536485
0;71;13;1;0;0;5;1;3;4;3918902.92935095;607581.849511775;207590.465249856;2871836.87535899;-5063.18207926479;170122.917863297;65821.3670304423;3918902.92935095;10;17.5061309956864
0;57;13;1;0;1;5;1;1;1;225817.92073521;203539.919586445;19240.0919012062;556.950028719127;1113.90005743825;0;0;225817.92073521;8;13.6797137440668
0;52;8;1;0;1;5;1;2;1;119491.097070649;101263.641585296;1012.63641585296;0;12151.6369902355;4860.6547960942;0;253159.10396324;9;14.9706291960727
0;28;12;1;3;1;4;1;1;2;60758.1849511775;60758.1849511775;0;0;0;0;0;60758.1849511775;8;12.1056996713834
0;60;8;1;0;1;5;3;2;2;62206.2550258472;32404.3653072947;7088.45491097071;0;0;22713.4348075819;0;62206.2550258472;6;11.7673350981584
0;60;9;1;2;1;4;1;2;1;453661.114302125;283538.196438828;101263.641585296;28353.8196438828;40505.4566341183;0;0;453661.114302125;8;16.0830589725113
0;54;13;1;0;0;5;1;3;4;309866.743251005;0;135693.279724296;64575.8242389431;109364.73291212;0;0;405054.566341183;10;16.14704261558
0;52;12;1;0;1;5;1;1;3;164047.099368179;164047.099368179;0;91.1372774267662;-455.686387133831;0;0;164047.099368179;7;12.8731324913268
1;65;8;2;0;0;3;1;3;4;9316.25502584721;0;0;0;0;5974.55485353245;0;9316.25502584721;1;4.26267987704132
0;75;14;1;0;1;5;1;1;1;5934049.39689833;202527.283170592;-128604.824813326;1071369.32797243;2096157.38081562;259234.922458357;0;5934049.39689833;10;16.9517870765106
0;59;8;1;0;1;5;1;2;1;53669.7300402068;47593.911545089;25315.910396324;0;0;0;0;53669.7300402068;10;13.1025687500762
1;48;9;2;1;1;1;1;1;2;23493.1648477886;23290.637564618;0;0;0;202.527283170592;0;21467.8920160827;5;9.19013766465866
1;62;9;2;0;0;3;1;3;4;19240.0919012062;0;7290.9821941413;0;0;10126.3641585296;1924.00919012062;19240.0919012062;6;10.7130835457393
0;63;12;1;0;1;5;1;1;3;111390.005743825;101263.641585296;10126.3641585296;0;0;0;0;111390.005743825;10;12.3929670641693
0;63;12;1;0;1;5;1;2;3;67846.6398621482;26328.5468121769;0;0;0;41518.0930499713;0;51644.4572085009;7;12.449881197288
0;37;14;1;3;1;4;1;1;1;178224.009190121;172148.190695003;6075.81849511775;0;0;0;0;178224.009190121;9;12.9586672847335
0;45;8;1;0;1;5;1;2;1;59745.5485353245;0;53669.7300402068;0;0;0;11139.0005743825;59745.5485353245;7;12.829976923348
1;55;13;2;2;0;1;1;3;4;31391.7288914417;0;0;0;0;16202.1826536473;13164.2734060885;31391.7288914417;10;13.2362276335534
0;31;12;1;1;1;4;1;1;1;153920.73520965;151895.462377944;0;0;2025.27283170592;0;0;153920.73520965;7;12.1447290152891
0;30;12;1;2;1;4;1;1;1;152908.098793797;139743.825387708;12151.6369902355;1316.42734060885;0;0;0;139743.825387708;9;13.1345290743032
0;74;14;1;0;1;5;1;1;1;83036.1860999426;45568.6387133831;0;2632.85468121769;0;35442.2745548535;0;83036.1860999426;5;14.0545353324195
0;38;10;1;0;1;5;1;2;1;83036.1860999426;79998.2768523837;2835.38196438828;0;0;0;0;83036.1860999426;6;12.6878813202257
0;55;6;1;0;0;5;1;3;4;12151.6369902355;0;0;0;0;0;12151.6369902355;16202.1826536473;7;10.7054891380082
0;66;12;1;0;1;5;1;1;1;230881.102814474;151895.462377944;0;334.170017231476;0;78985.6404365307;384.801838024124;230881.102814474;6;14.1712951056179
0;73;13;1;0;0;5;1;3;4;150882.825962091;0;0;4840.40206777714;7392.2458357266;138731.188971855;0;150882.825962091;8;14.1021921300825
0;55;7;1;0;1;5;1;1;3;82023.5496840896;72909.821941413;0;7392.2458357266;1113.90005743825;0;0;55695.0028719127;6;13.2591644188965
0;62;10;1;0;0;5;1;3;4;78985.6404365307;78985.6404365307;0;10.1263641585296;0;0;0;78985.6404365307;8;13.6177910589902
1;67;8;2;0;0;3;5;3;4;16202.1826536473;0;0;0;0;14176.9098219414;486.06547960942;16202.1826536473;1;12.0270655897041
0;89;9;2;0;0;3;1;3;4;25153.8885697875;0;0;0;0;25153.8885697875;0;25153.8885697875;5;12.8557902681628
0;30;8;1;2;1;4;1;1;3;32404.3653072947;32404.3653072947;0;0;0;0;0;32404.3653072947;5;9.7001466285181
0;39;8;1;2;1;4;1;1;3;50631.8207926479;50631.8207926479;0;0;0;0;0;50631.8207926479;5;10.8532130604965
0;66;13;1;0;1;5;1;1;1;164047.099368179;107339.460080414;0;779.730040206778;0;55695.0028719127;0;164047.099368179;9;13.482956634717
0;73;13;1;0;1;5;1;1;1;212653.647329121;126579.55198162;20252.7283170592;0;2025.27283170592;63796.0941987364;0;212653.647329121;10;14.2300675427507
0;47;4;2;1;0;1;1;3;4;28353.8196438828;0;0;0;0;22278.0011487651;5772.02757036186;28353.8196438828;9;11.0603687493282
0;46;12;2;2;1;1;2;1;1;109364.73291212;84048.8225157955;0;101.263641585296;0;25315.910396324;0;109364.73291212;6;11.6270573990151
0;61;9;1;0;1;5;3;1;2;210628.374497415;210628.374497415;0;0;0;0;0;210628.374497415;3;13.4519548529333
0;39;8;1;2;1;4;2;1;3;34429.6381390006;30379.0924755887;0;0;0;0;3645.49109707065;50631.8207926479;1;9.69276652122048
0;44;9;1;0;1;5;1;2;2;66834.0034462952;0;70884.5491097071;0;0;0;0;66834.0034462952;3;10.513253124157
0;83;12;2;0;0;3;1;1;2;423282.021826537;0;0;50631.8207926479;151895.462377944;220754.738655945;0;423282.021826537;5;15.0454434639597
1;37;13;2;0;1;2;1;2;1;36454.9109707065;0;35442.2745548535;0;0;0;1012.63641585296;36454.9109707065;3;11.1739500981309
0;32;12;1;2;1;4;2;1;3;61770.8213670304;60758.1849511775;0;0;0;0;506.318207926479;25315.910396324;10;9.59865932124938
0;73;14;1;0;0;5;1;3;4;2956898.33429064;0;35442.2745548535;1620218.26536473;1012636.41585296;289614.014933946;0;2956898.33429064;9;18.584716123059
0;86;3;1;0;0;5;2;3;4;18227.4554853533;0;0;0;0;11139.0005743825;192.400919012062;24303.273980471;10;10.8708515545943
0;52;10;1;0;1;5;1;1;2;93162.5502584721;93162.5502584721;0;0;0;0;0;101263.641585296;10;12.2152801262811
1;36;12;2;0;1;2;5;1;1;84048.8225157955;83036.1860999426;0;0;0;0;0;84048.8225157955;7;12.9453875069351
0;51;9;1;0;1;5;1;1;3;77973.0040206778;76960.3676048248;0;0;0;0;1215.16369902355;77973.0040206778;7;13.135674391464
0;92;14;1;0;0;5;1;3;4;65821.3670304423;0;0;506.318207926479;0;65821.3670304423;0;65821.3670304423;5;13.8195025792338
0;51;8;1;3;1;4;5;1;3;86074.0953475015;86074.0953475015;-1.01263641585296;0;0;0;0;86074.0953475015;-1;12.7483969363555
0;57;9;1;1;1;4;1;1;3;101263.641585296;101263.641585296;0;0;0;0;0;101263.641585296;8;10.6065850639492
0;47;14;1;2;1;4;1;2;1;223792.647903504;66834.0034462952;178224.009190121;101.263641585296;0;0;0;223792.647903504;7;14.299725230304
0;71;8;1;0;0;5;1;3;4;31391.7288914417;0;9113.72774267662;0;0;21265.3647329121;0;31391.7288914417;8;13.1346871270932
0;44;13;1;5;1;4;1;1;1;170122.917863297;161009.19012062;-5063.18207926479;607.581849511775;0;0;11139.0005743825;170122.917863297;8;13.5319533000894
1;87;2;2;0;0;3;1;3;4;4876856.97874785;0;506318.207926479;2901203.33141873;2227800.11487651;38480.1838024124;0;4876856.97874785;4;17.82727029518
0;68;12;1;0;1;5;1;2;1;1286048.24813326;293664.560597358;861752.577254452;4354.33658816772;0;14176.9098219414;0;1286048.24813326;10;15.8198513271349
0;71;10;1;0;1;5;5;1;2;64201.1487650776;11139.0005743825;0;0;0;53062.148190695;0;64201.1487650776;8;13.3239318515607
0;40;12;1;2;1;4;2;4;4;127592.188397473;127592.188397473;0;10.1263641585296;0;0;0;127592.188397473;10;12.283496542495
0;64;6;1;0;1;5;1;1;2;42530.7294658242;27341.1832280299;8101.09132682367;0;0;6987.19126938541;0;50631.8207926479;5;11.5453926551077
1;28;9;1;0;1;5;1;1;2;70884.5491097071;70884.5491097071;0;0;0;0;0;70884.5491097071;5;8.33327035325531
0;69;12;1;0;1;5;1;1;2;29366.4560597358;9316.25502584721;0;0;0;20252.7283170592;0;29366.4560597358;10;11.2860248647783
0;35;12;2;0;1;2;5;1;1;2815129.23607122;2278431.93566916;0;334170.017231476;202527.283170592;0;0;2815129.23607122;10;16.2725320042627
0;66;9;1;0;1;5;1;2;1;2025272.83170592;30379.0924755887;2025272.83170592;24303.273980471;-3037.90924755887;8101.09132682367;0;1205037.33486502;6;18.1947583351877
0;68;4;2;0;0;3;5;3;4;23290.637564618;0;0;0;0;20252.7283170592;0;23290.637564618;5;10.9348910915108
1;67;13;2;0;0;3;1;3;4;86074.0953475015;0;17214.8190695003;12151.6369902355;0;52657.0936243538;4151.80930499713;131642.734060885;8;14.8194457996905
0;51;13;1;0;1;5;2;1;2;122529.006318208;121516.369902355;0;0;0;0;405.054566341183;122529.006318208;6;12.4753361324579
0;28;8;1;0;1;5;1;1;1;55695.0028719127;55695.0028719127;0;0;0;0;0;74935.0947731189;10;10.3781677296658
1;52;3;2;1;1;1;1;4;4;2329.0637564618;0;0;0;0;0;2430.3273980471;2329.0637564618;-1;10.0257051852604
0;53;12;1;2;1;4;1;2;1;7209971.28087306;1822745.54853533;6855548.53532453;91137.2774267662;101263.641585296;0;0;7209971.28087306;9;18.7250901315363
0;37;8;1;1;1;4;1;1;2;164047.099368179;159996.553704767;3746.75473865595;0;0;0;0;164047.099368179;8;13.402869766107
0;50;14;1;5;1;4;1;2;1;161009.19012062;141769.098219414;17214.8190695003;81.0109132682367;0;0;1822.74554853533;161009.19012062;8;13.9912270157061
0;53;12;1;3;1;4;1;2;1;377713.383113153;208603.101665709;106326.823664561;6784.66398621482;11139.0005743825;0;0;377713.383113153;8;16.531892619186
0;77;7;1;0;1;5;1;2;3;131642.734060885;0;6683.40034462952;11144.0637564618;39492.8202182654;72909.821941413;0;131642.734060885;7;13.8511479355554
0;66;13;1;0;0;5;5;3;4;207590.465249856;93162.5502584721;0;0;0;114427.914991384;0;141769.098219414;8;13.767391168775
0;43;9;1;2;1;4;1;1;2;153920.73520965;153920.73520965;0;0;0;0;0;153920.73520965;10;12.6723192258982
1;64;9;2;0;0;3;1;3;4;19240.0919012062;0;0;0;0;19240.0919012062;0;29366.4560597358;5;7.09007683577609
0;69;14;1;0;1;5;1;2;1;4911286.61688685;2096157.38081562;0;60758.1849511775;2632854.68121769;126579.55198162;0;4911286.61688685;8;17.657454387805
0;22;12;2;0;0;2;5;4;4;10025.1005169443;759.477311889719;0;0;0;0;9316.25502584721;10025.1005169443;3;9.30565055178051
0;89;8;1;0;0;5;1;3;4;52657.0936243538;0;33417.0017231476;0;0;19240.0919012062;0;52657.0936243538;7;13.5715263407782
0;52;8;1;0;1;5;1;1;3;40505.4566341183;40505.4566341183;0;0;0;0;0;40505.4566341183;5;10.8820016275904
0;68;4;2;0;0;3;3;3;4;12151.6369902355;0;0;0;0;12151.6369902355;0;12151.6369902355;5;13.2711970900373
0;38;7;2;0;1;2;5;1;2;16202.1826536473;16202.1826536473;0;0;0;0;0;16202.1826536473;6;10.9962494275261
0;68;8;1;0;0;5;1;3;4;35847.3291211947;0;101.263641585296;0;0;35847.3291211947;0;35847.3291211947;8;11.9911452489873
0;28;8;1;0;1;5;1;1;2;99238.3687535899;86074.0953475015;13164.2734060885;0;0;0;0;99238.3687535899;7;11.0508900053737
0;29;11;2;0;1;2;5;1;2;31391.7288914417;21265.3647329121;10126.3641585296;0;0;0;0;42530.7294658242;9;11.085828056735
1;33;12;2;1;1;1;3;1;1;37467.5473865595;37467.5473865595;0;0;0;0;0;37467.5473865595;8;9.68657455097255
1;30;9;2;0;1;2;2;1;2;28353.8196438828;28353.8196438828;0;0;0;0;0;28353.8196438828;7;9.22226894284146
0;58;13;1;2;1;4;1;2;1;465812.751292361;5063.18207926479;463787.478460655;20252.7283170592;-1.01263641585296;0;0;465812.751292361;10;16.5443302390714
0;43;13;1;2;1;4;1;1;1;56707.6392877657;48606.547960942;7189.718552556;0;0;0;0;56707.6392877657;7;10.3596457749598
0;35;9;1;0;1;5;2;1;3;50631.8207926479;50631.8207926479;0;0;0;0;0;40505.4566341183;10;10.0493180007477
0;59;11;1;1;1;4;1;1;1;91137.2774267662;81010.9132682367;25315.910396324;0;0;0;0;354422.745548535;9;13.1915162360926
1;72;12;2;0;1;3;1;1;1;82529.8678920161;70884.5491097071;0;0;0;12657.955198162;0;82529.8678920161;8;12.2010601037066
0;26;9;2;0;1;2;1;1;3;42530.7294658242;40505.4566341183;2025.27283170592;0;0;0;0;42530.7294658242;4;9.14313162228273
1;60;13;2;0;0;3;1;2;1;3240436.53072947;0;2329063.7564618;898208.500861574;0;0;0;3240436.53072947;7;17.0465915952708
0;67;9;1;0;0;5;1;3;4;49619.184376795;0;4050.54566341183;5063.18207926479;0;40505.4566341183;0;49619.184376795;6;13.0708595345372
0;34;8;1;1;1;4;1;1;1;78985.6404365307;78985.6404365307;0;0;0;0;0;78985.6404365307;8;10.5416504247633
1;62;9;2;2;0;1;2;3;4;14176.9098219414;0;0;0;0;15189.5462377944;0;14176.9098219414;10;7.64969262371151
0;71;4;1;0;0;5;1;3;4;25315.910396324;0;0;0;0;24303.273980471;0;25315.910396324;8;11.2840153187617
0;81;8;1;0;0;5;1;3;4;60555.6576680069;0;1215.16369902355;0;0;59543.021252154;0;60555.6576680069;10;12.942303261624
1;23;8;2;1;1;1;2;1;2;5569.50028719127;0;0;0;0;0;5164.44572085009;10126.3641585296;5;8.80537513890967
1;43;13;2;0;1;2;1;1;1;68859.2762780012;68859.2762780012;0;0;0;0;0;68859.2762780012;6;12.1992997612427
0;74;14;1;0;1;5;1;2;1;2875887.4210224;103288.914417002;759477.311889719;313917.288914417;268348.650201034;410117.748420448;0;2875887.4210224;10;16.8137556716892
0;69;8;1;0;0;5;1;3;4;71897.18552556;0;0;0;0;71897.18552556;0;71897.18552556;7;13.1544432708677
1;52;9;2;0;1;2;1;1;1;28353.8196438828;28353.8196438828;0;0;0;0;0;28353.8196438828;8;12.4698973814514
1;85;2;2;0;0;3;3;3;4;8101.09132682367;0;0;0;0;8101.09132682367;0;11139.0005743825;10;11.6275925399484
1;43;11;2;0;0;2;1;3;4;19240.0919012062;0;0;0;0;14176.9098219414;4242.94658242389;16202.1826536473;4;9.47347357150655
1;52;11;2;0;1;2;1;1;2;65821.3670304423;64808.7306145893;0;2197.42102240092;0;0;0;52657.0936243538;10;13.0811246293877
0;51;7;1;0;1;5;2;1;3;78985.6404365307;78985.6404365307;0;0;0;0;0;78985.6404365307;7;11.5492573942176
0;71;12;1;0;0;5;3;3;4;38480.1838024124;0;3037.90924755887;0;0;36454.9109707065;0;38480.1838024124;9;10.4772879754635
0;59;9;1;0;1;5;1;1;3;97213.095921884;97213.095921884;0;0;0;0;0;97213.095921884;10;11.7002345632752
1;83;7;2;0;0;3;1;3;4;32404.3653072947;0;0;0;0;32404.3653072947;0;32404.3653072947;10;12.9312028719432
0;42;12;1;1;1;4;1;2;1;229868.466398622;71897.18552556;144807.007466973;3787.26019529006;2025.27283170592;0;6885.92762780012;229868.466398622;9;13.7413902780425
0;51;9;1;2;1;4;1;2;1;4799896.61114302;1134152.78575531;678466.398621482;17721.1372774268;335182.653647329;0;0;4799896.61114302;8;17.3592486264085
0;29;2;1;6;1;4;3;1;3;13164.2734060885;13164.2734060885;0;0;0;0;0;18227.4554853533;6;9.15904707758863
0;47;8;1;2;1;4;1;2;1;31391.7288914417;0;30379.0924755887;0;506.318207926479;0;0;31391.7288914417;8;12.5574334946451
0;20;8;1;1;1;4;3;4;4;13164.2734060885;10126.3641585296;0;0;0;0;2632.85468121769;13164.2734060885;6;6.06378520868761
1;75;9;2;0;0;3;1;3;4;36454.9109707065;0;0;0;0;35442.2745548535;0;36454.9109707065;10;12.3664893669361
0;57;14;1;2;1;4;1;2;1;693655.944859276;471888.569787479;215691.55657668;5265.70936243538;11139.0005743825;0;0;506318.207926479;9;16.1189952462012
0;55;13;1;1;1;4;2;1;1;198476.73750718;126579.55198162;0;1032.88914417002;0;70884.5491097071;0;198476.73750718;10;12.2464945600291
0;36;12;1;2;1;4;1;1;2;202527.283170592;202527.283170592;0;506.318207926479;0;0;0;202527.283170592;9;12.563747089802
0;61;9;1;0;1;5;1;1;3;134680.643308443;134680.643308443;0;0;0;0;0;134680.643308443;8;12.9244001246204
0;53;13;1;1;1;4;1;1;1;260247.55887421;263285.468121769;-1.01263641585296;0;-3037.90924755887;0;0;260247.55887421;9;13.7396656936709
0;62;11;1;0;1;5;2;1;3;143794.37105112;109364.73291212;0;0;0;34429.6381390006;0;143794.37105112;8;12.7334603575951
1;23;12;2;0;1;2;1;1;1;5063.18207926479;5063.18207926479;0;0;0;0;0;45568.6387133831;7;10.0345158149425
0;67;8;2;0;0;3;1;3;4;44556.0022975302;0;2025.27283170592;101.263641585296;0;51644.4572085009;0;44556.0022975302;7;12.5128217806992
0;67;12;1;0;0;5;1;3;4;1215163.69902355;0;0;572139.574956921;708845.491097071;44556.0022975302;0;810109.132682367;8;17.8085972881121
0;75;12;1;0;1;5;1;1;1;2486022.40091901;202527.283170592;31391.7288914417;292651.924181505;36454.9109707065;348346.927053418;0;2486022.40091901;10;17.3948485461938
0;24;8;1;1;1;4;1;4;4;19240.0919012062;19240.0919012062;0;0;0;0;293.664560597358;19240.0919012062;10;8.38958706681109
0;27;6;1;1;1;4;1;1;3;28353.8196438828;23290.637564618;0;0;0;0;4253.07294658242;28353.8196438828;4;9.10164095505284
0;48;4;1;0;1;5;1;1;2;93162.5502584721;57720.2757036186;35442.2745548535;0;0;0;951.878230901781;93162.5502584721;4;11.6561596330561
0;60;12;1;1;1;4;1;2;3;284550.832854681;92149.9138426192;103795.232624928;21062.8374497415;-3037.90924755887;17214.8190695003;0;284550.832854681;10;16.3028642113953
0;37;12;1;0;1;5;1;1;1;322018.380241241;303790.924755887;18227.4554853533;506.318207926479;0;0;0;263285.468121769;10;13.7631640775921
0;79;14;1;0;1;5;1;2;1;1053141.87248708;167085.008615738;113415.278575531;354524.009190121;303790.924755887;29366.4560597358;0;1053141.87248708;10;15.9534568290167
0;68;14;1;2;1;4;1;1;1;693655.944859276;182274.554853533;387839.747271683;2025.27283170592;30379.0924755887;89112.0045950603;0;693655.944859276;9;15.7327566472337
0;61;12;1;0;1;5;2;2;2;45568.6387133831;0;39492.8202182654;1822.74554853533;0;0;0;45568.6387133831;9;13.3118260423496
1;55;14;2;3;1;1;1;2;1;341258.472142447;120503.733486502;33417.0017231476;0;-2025.27283170592;0;186325.100516944;341258.472142447;10;13.4271680184128
0;58;12;1;0;1;5;1;1;3;67846.6398621482;65821.3670304423;0;10.1263641585296;0;1721.48190695003;0;67846.6398621482;8;11.1191418616359
0;38;-1;1;2;1;4;3;1;3;33417.0017231476;33417.0017231476;0;0;0;0;0;33417.0017231476;5;7.91571319938212
0;66;8;1;0;0;5;1;3;4;157971.280873061;2025.27283170592;0;0;0;155946.008041356;0;157971.280873061;5;14.1893473906143
0;48;13;1;2;1;4;1;2;1;0;40505.4566341183;405045.452613441;303.790924755887;0;0;0;0;10;16.3176757519384
1;36;14;2;0;1;2;1;1;1;126579.55198162;126579.55198162;0;0;0;0;0;126579.55198162;8;13.0915948437327
1;42;8;2;2;0;1;1;3;4;16202.1826536473;0;0;0;0;8506.14589316485;6683.40034462952;16202.1826536473;5;9.98966524877718
0;61;10;1;1;1;4;1;2;3;162021.826536473;122529.006318208;12151.6369902355;0;0;36454.9109707065;0;83036.1860999426;6;14.2642394769312
0;70;9;1;0;1;5;1;1;1;151895.462377944;91137.2774267662;0;0;0;60758.1849511775;0;151895.462377944;7;12.1495022940418
0;52;8;1;1;1;4;1;1;3;40505.4566341183;37467.5473865595;202.527283170592;0;0;0;3037.90924755887;55695.0028719127;9;12.3095313538984
0;62;8;1;0;1;5;1;1;1;102276.278001149;91137.2774267662;0;0;0;11139.0005743825;0;202527.283170592;7;12.0564118709758
1;74;6;2;1;0;1;1;3;4;49619.184376795;0;0;0;0;45568.6387133831;0;59745.5485353245;7;12.3575053492904
0;51;3;1;1;0;4;5;3;4;17214.8190695003;5468.23664560598;0;0;0;9113.72774267662;1924.00919012062;17214.8190695003;8;8.24538446812075
0;49;13;1;2;1;4;3;1;1;253159.10396324;243032.73980471;10126.3641585296;0;0;0;0;253159.10396324;10;13.4338108034064
1;54;11;2;0;1;2;2;1;2;32404.3653072947;33417.0017231476;0;0;0;0;0;32404.3653072947;5;11.4384174127952
0;62;12;1;0;0;5;1;3;4;68859.2762780012;0;0;2430.3273980471;718.9718552556;65821.3670304423;0;68859.2762780012;8;14.1526968253191
0;63;13;1;0;1;5;1;2;1;4293578.40321654;182274.554853533;4056621.48190695;50631.8207926479;0;0;0;4293578.40321654;10;17.8717204837049
0;63;9;1;0;1;5;3;1;3;48606.547960942;48606.547960942;0;0;0;0;0;60758.1849511775;6;4.60517018598809
0;73;8;1;0;0;5;1;3;4;29366.4560597358;0;0;1.01263641585296;0;29366.4560597358;0;29366.4560597358;8;11.3071305519906
0;23;8;2;0;1;2;1;1;3;34429.6381390006;34429.6381390006;0;0;0;0;0;34429.6381390006;7;9.57498348556409
1;37;10;2;2;1;1;2;1;2;32404.3653072947;33417.0017231476;0;0;0;0;0;40505.4566341183;8;10.8434948110276
0;70;9;2;0;0;3;1;3;4;58732.9121194716;0;10126.3641585296;1640.47099368179;0;47593.911545089;0;58732.9121194716;9;13.8454770440817
0;67;13;1;0;1;5;1;2;1;194426.191843768;183287.191269385;12445.3015508329;25315.910396324;61770.8213670304;0;0;162021.826536473;9;15.0242917832825
0;51;8;1;0;1;5;3;1;2;38480.1838024124;19240.0919012062;19240.0919012062;0;0;0;0;116453.18782309;8;10.0243768698116
0;60;12;1;0;1;5;1;1;2;114427.914991384;114427.914991384;0;40.5054566341183;0;0;445.560022975302;114427.914991384;7;13.192262504784
0;64;9;1;0;0;5;1;3;4;432395.749569213;0;0;0;0;432395.749569213;0;432395.749569213;10;14.3180418789054
1;57;8;2;0;1;3;1;4;4;48606.547960942;48606.547960942;0;0;0;0;0;48606.547960942;8;11.8906767345109
0;67;8;2;0;0;3;1;3;4;30379.0924755887;0;0;0;0;30379.0924755887;0;30379.0924755887;5;11.164076957281
0;52;14;1;1;1;4;1;2;1;0;0;101254.527857553;4242.94658242389;5063.18207926479;0;0;60758.1849511775;8;15.2948420629531
0;23;9;1;0;1;5;1;1;3;54682.3664560597;54682.3664560597;0;0;0;0;0;54682.3664560597;8;9.5345954246588
1;62;12;2;0;0;3;1;3;4;508343.480758185;0;-346321.654221712;327081.562320505;529608.845491097;0;0;508343.480758185;2;17.5123408204656
0;66;12;1;0;1;5;1;1;1;767578.403216542;563025.847214245;99238.3687535899;63796.0941987364;2734.11832280299;41518.0930499713;0;767578.403216542;10;16.1454189466072
1;83;9;2;0;0;3;1;3;4;32404.3653072947;0;0;6075.81849511775;0;26328.5468121769;0;32404.3653072947;5;11.9984332807519
1;53;5;2;2;1;1;1;1;3;16202.1826536473;11139.0005743825;0;0;0;0;5468.23664560598;16202.1826536473;6;7.650168700845
1;61;6;2;2;0;1;1;3;4;25315.910396324;8506.14589316485;0;0;0;0;16505.9735784032;25315.910396324;10;8.40737832540903
0;45;11;1;2;1;4;1;1;3;121516.369902355;121516.369902355;0;0;0;0;0;121516.369902355;7;9.56099724358935
0;39;11;1;2;1;4;2;1;2;121516.369902355;121516.369902355;0;0;0;0;0;121516.369902355;5;9.41735454136051
1;46;9;2;1;1;1;2;4;4;13164.2734060885;13164.2734060885;0;0;0;0;0;13164.2734060885;10;9.70808075619352
0;69;9;1;0;0;5;1;3;4;74935.0947731189;37467.5473865595;0;10.1263641585296;0;37467.5473865595;0;74935.0947731189;8;12.4920031849431
0;41;8;1;1;1;4;1;1;3;111390.005743825;111390.005743825;0;0;0;0;0;111390.005743825;7;12.5019832703953
0;58;13;1;1;1;4;1;1;1;4172062.03331419;1924009.19012062;2025272.83170592;191388.282596209;0;0;27341.1832280299;3037909.24755887;10;17.2999762088094
