id,Rent,livingspace,NoOfRooms,lat,lon,distanceShop,dum_balcony,dum_builtinkitchen,dum_floorplan,dum_garden,dum_privateoffer
1053407,345,62.900002,3,52.597778,11.85301,5.8343196,0,0,0,0,0
1053409,800,75,3,53.596649,9.72791,3.1182458,0,1,0,1,1
1053410,501,72.559998,2,51.47953,7.0633798,1.0652977,1,0,1,0,0
1053415,415,36,1,53.629169,11.40225,9.0135384,1,1,0,0,0
1053416,799,76.040001,2,52.27142,10.49917,0.78914958,1,1,0,1,0
1053417,725,95,2,50.971939,11.04311,5.2841005,0,0,0,0,0
1053418,308,55.900002,3,51.136269,11.7268,5.393353,1,0,1,1,0
1053419,312,26,1,48.714451,9.6842098,5.1236887,0,1,1,0,0
1053423,325.45001,65.089996,4,51.432072,11.9582,5.0222077,1,0,1,0,0
1053427,415,74,4,51.273911,14.10761,2.1035562,1,0,1,0,0
1053429,230,49.200001,2,51.598282,12.59247,2.0358188,0,0,0,0,0
1053431,230,47.400002,2,51.598351,12.59243,7.552063,0,0,0,0,0
1053432,300,59.799999,3,51.598351,12.59243,4.8708386,0,0,0,0,0
1053433,310,68.900002,4,51.598492,12.59235,0.073662534,0,0,0,0,0
1053434,310,68.900002,4,51.598492,12.59235,7.811697,0,0,0,0,0
1053436,280,57.700001,3,51.59803,12.59263,5.2056427,0,0,0,0,0
1053440,290,61,3,51.223221,12.72182,6.7541022,0,0,0,0,0
1053441,290,61,3,51.223221,12.72182,9.0070581,0,0,0,0,0
1053442,280,55.200001,2,50.88765,12.08199,0.42761362,0,0,1,0,0
1053443,265,63,3,50.802231,12.71344,2.1052787,0,0,1,0,0
1053445,500,67.279999,3,51.344528,12.54231,2.5766592,1,0,1,0,0
1053446,395,76,2,50.731419,12.49348,2.1035714,1,0,0,0,0
1053451,600,62,2,48.450489,8.7342796,4.5299244,0,0,0,1,1
1053452,1016,93.639999,3,52.46579,13.4862,1.2789525,0,0,0,0,0
1053454,770,90,3,49.49831,8.4100199,2.2130847,1,1,0,0,1
1053458,267.51999,70.400002,3,51.164108,14.98117,0.97231829,1,0,1,0,0
1053460,1185,123,3,52.906059,9.2724895,4.2489791,1,1,0,1,0
1053461,1540,113,4.5,48.063808,11.61435,0.87839979,1,1,1,0,0
1053462,540,79.5,3,52.251221,8.9075098,2.4603465,1,1,0,1,1
1053465,342,60,3,50.906139,13.32684,2.6893456,1,0,1,0,0
1053466,480,89.169998,3,51.328701,12.28693,1.291487,1,0,0,0,0
1053468,279,79.25,2,51.895271,11.05155,7.283268,0,0,0,0,0
1053470,345.25,71.910004,3,51.515831,10.80328,7.6670027,1,0,1,0,0
1053471,323,71.599998,3,51.20084,11.96175,9.8882046,0,0,0,0,0
1053472,510,73.550003,3,51.512798,7.1123099,4.558322,0,1,0,0,0
1053473,315.92999,56.830002,2,51.954491,7.6327701,3.1981041,1,0,1,0,0
1053474,405,90,4,50.655319,12.20389,9.2136564,0,1,0,1,0
1053476,380,100,3,50.651958,12.19733,4.041615,0,1,0,0,0
1053477,195,45.220001,2,50.509998,12.1585,0.36571378,0,1,0,1,0
1053478,250,65,3,50.621201,12.272,0.30660418,0,1,0,1,0
1053480,195,45.790001,2,50.509998,12.1585,9.3427334,0,1,0,1,0
1053482,250,58,3,50.606819,12.15945,0.35046259,0,1,0,1,0
1053483,280,62.5,2,50.653172,12.20708,0.8354429,0,1,0,1,0
1053484,412,89.349998,3,51.15247,14.96992,2.7188909,1,0,0,1,0
1053485,390,64.970001,2,51.57481,7.2009301,2.5908129,1,0,0,0,0
1053487,333,47,1,52.135559,11.61193,3.3883636,0,0,1,0,0
1053488,295,62.009998,3,51.434681,14.27234,0.7405687,1,0,1,0,0
1053489,780,111,3.5,49.248798,7.3603401,2.0607703,1,0,0,0,0
1053492,303,58,2,53.129169,13.85188,4.4264674,0,0,0,0,0
1053493,298,57.200001,2,53.217941,13.68507,5.9423084,0,0,1,0,0
1053494,402,77.199997,4,53.21806,13.68493,3.5944076,0,0,1,0,0
1053497,506.97,82.300003,4,50.673759,12.49058,2.8012097,0,0,0,0,0
1053499,234,46.77,2,50.837608,12.95543,5.1422305,1,0,1,0,0
1053501,424,53,2,51.96479,12.08811,5.1017156,0,0,0,0,0
1053503,172.31,33.18,1,51.625481,13.71286,7.5396404,1,0,1,0,0
1053504,319,78.849998,4,51.11055,12.42447,7.8537941,0,0,1,1,0
1053505,290,55.700001,2,51.833111,12.23791,6.1392989,0,0,1,0,0
1053507,390,85,3,50.862019,13.16664,3.5050876,0,0,1,0,0
1053508,228.5,50,2,50.860371,13.1746,5.9454241,0,0,1,0,0
1053509,620,69.870003,2,49.009701,12.1077,4.8372636,0,1,0,0,0
1053510,300,50.290001,2,53.858921,10.92912,7.295723,1,0,0,0,0
1053512,320,70,3,51.823158,12.2426,5.917366,1,0,1,0,0
1053513,940,77,3,50.778,6.09232,4.3956265,1,1,0,0,0
1053514,284.54999,56.91,3,52.127682,11.65541,1.0841192,0,0,1,0,0
1053518,1472.52,133.25999,4,49.470829,8.4537001,0.1498387,1,1,0,0,0
1053520,1319.5,116.98,3,50.073929,8.2238998,2.5026441,1,1,0,0,0
1053522,324,69,4,50.92033,13.3266,5.2414947,1,0,1,0,0
1053524,325,65,2,50.818611,12.9397,1.059238,1,0,1,1,0
1053525,390,82,3,50.852959,12.94225,1.5882344,1,0,1,0,0
1053526,300,59,2,50.830639,12.8903,0.15105841,1,0,0,0,0
1053528,295,64,2,50.842731,12.92727,0.039152268,1,0,1,0,0
1053529,285,60,3,50.82642,12.92594,3.0952618,1,0,1,0,0
1053532,558,62,2,50.85537,6.9270301,6.7198257,1,0,0,1,1
1053534,335,61,3,50.826672,12.92815,4.9676547,1,0,1,0,0
1053536,340,74.5,2,50.831951,12.89892,3.4754143,0,0,0,0,0
1053537,330,60,2,50.81852,12.89485,2.9349413,1,0,0,0,0
1053539,230,45,2,50.850681,12.93156,1.8572278,0,0,1,0,0
1053540,295,58.439999,2,50.83255,12.89867,6.3300042,1,1,1,0,0
1053542,290,50,2,51.213638,7.6388602,4.3414187,0,0,0,0,0
1053544,600,65,2,49.350201,8.67132,0.63042933,1,0,0,0,0
1053545,363,68.510002,3,50.844662,12.92722,9.9990196,1,0,1,0,0
1053548,325.48001,67.949997,3,51.20607,11.96803,1.0014426,0,0,1,0,0
1053551,195,48,2,51.235889,15.00919,0.46293578,1,0,0,1,0
1053552,590,28,1,49.348202,8.1571102,0.056354471,0,1,0,0,0
1053555,303,67.309998,3,50.834888,13.02254,2.7756388,0,0,0,0,0
1053556,486.47,54.66,2,53.848129,10.69523,1.9631264,1,1,0,0,0
1053558,328,60.75,3,50.836529,12.94479,1.3671942,1,0,1,0,0
1053559,354,80,3,51.1217,13.10934,1.80418,0,0,1,0,0
1053560,420,58.27,2,51.029099,13.76878,4.7190075,0,0,1,0,0
1053562,445.92999,91.360001,4,51.94854,7.1486802,2.5811341,1,0,1,0,0
1053563,320,51.869999,2,52.097252,11.59667,4.7776055,1,0,0,0,0
1053564,334.20001,55.700001,3,50.962639,13.93609,0.49378234,0,0,0,0,0
1053566,1650,137.96001,4,50.941319,6.9958301,9.9039278,1,1,1,0,0
1053567,319,58,3,51.330811,12.44131,3.0264132,0,0,1,0,0
1053568,315,48,1,51.50161,11.96432,1.0573896,0,0,1,0,0
1053569,823,71.559998,2,52.45216,13.57072,1.0763327,1,1,1,1,1
1053571,290,55,2,51.48138,7.53684,1.8607492,0,0,0,0,0
1053572,382,79.400002,3,52.853401,11.15172,7.1922331,0,0,0,0,0
1053573,920,103,4,51.359772,12.37705,5.0192604,1,0,1,0,0
1053575,334,51.450001,2,51.047352,13.69573,3.6738231,0,0,1,0,0
1053576,1285,86.830002,3,53.617962,10.01111,3.9666128,1,1,0,0,0
1053578,262,69,3,50.787022,12.62039,3.9896212,1,1,1,0,0
1053579,427.39001,67.199997,2,51.062309,13.74442,0.24447675,0,0,1,0,0
1053580,195,33.48,1,53.595539,11.45676,6.1580725,1,0,0,0,0
1053582,289.5,68,3,50.493271,12.12292,0.79938418,0,0,1,0,0
1053583,210,32.599998,1,54.308811,13.04316,1.0014782,0,1,1,0,0
1053587,739.21002,68.699997,3,52.567791,13.19242,1.5859108,1,0,0,0,0
1053588,860,66.080002,3,54.322231,10.11248,6.5609918,1,1,0,1,1
1053592,557.59998,82,3.5,51.492771,7.0626998,4.2740059,1,0,1,0,0
1053597,370,77,3,51.483089,11.99354,7.4718814,1,1,1,0,0
1053599,249,55.900002,2,50.836979,12.93414,4.5920477,0,1,0,0,0
1053601,668,83.5,2,52.53199,11.38896,2.0699253,1,0,0,0,0
1053605,1190,62.290001,1,48.106602,11.65582,1.7889827,1,1,1,0,1
1053606,370,42,2,50.826778,6.3116698,1.3354816,1,1,1,0,1
1053607,420,68,3,51.490479,7.0809698,4.9641252,0,0,0,0,0
1053608,485,81.099998,2,51.15432,11.81634,1.5268039,0,0,1,1,0
1053609,500,85,2,51.457821,11.29281,5.9993339,1,0,0,0,0
1053610,320,56.580002,3,52.167542,10.332,4.3490157,0,0,0,0,0
1053612,450,69.199997,2,54.78421,9.4436197,0.59341455,0,0,0,0,0
1053613,251.14,52.32,2,51.791538,11.75396,4.9199033,0,0,0,0,0
1053615,251.35001,54.169998,2,50.901039,11.85419,1.0930506,1,0,1,0,0
1053619,277,51.740002,2,52.167221,10.32719,4.2833042,0,0,0,0,0
1053620,300.85999,62.68,2,52.434448,11.80204,3.8544788,1,0,0,0,1
1053621,423.53,56.470001,2,52.572578,13.0924,4.7838759,1,0,1,0,0
1053624,425,84,3,51.127911,14.18073,1.271812,0,0,1,0,0
1053626,656.47998,59.68,2,52.58577,13.40226,0.90756303,1,0,0,0,0
1053627,485,68,2,52.96574,7.3366699,2.1439426,1,1,0,0,0
1053628,260,65.010002,3,50.85817,12.77306,7.1630731,0,0,1,1,0
1053634,207,48,2,51.898041,11.04617,3.0493443,0,0,0,0,0
1053635,320,59.360001,3,51.292801,13.29829,6.7095623,1,1,0,0,0
1053637,295,34,1,51.310841,12.45856,3.7921464,0,1,0,0,0
1053638,313,78,3,51.986759,9.23277,3.2935076,1,0,0,0,0
1053642,480,84,1,50.76968,6.0991502,1.6092197,1,1,1,0,1
1053643,320,56.25,3,54.306789,13.03822,4.0951705,0,0,0,0,0
1053645,235,32,1,53.524281,8.11796,3.4617207,1,0,1,1,1
1053646,360,47.099998,2,51.15987,6.4685898,0.55392307,1,0,0,0,1
1053647,360,44,1,49.22633,6.9939499,2.5247059,0,1,0,0,1
1053650,360,79.800003,3,50.821461,12.88839,7.300868,0,0,0,0,0
1053651,450,76,3,50.129391,11.52106,6.8613768,1,0,0,0,1
1053652,360,60,2,51.501759,6.7786498,1.7845755,1,0,0,1,0
1053653,335,55.799999,3,51.47382,11.90415,2.9877319,1,0,1,0,0
1053654,324,55.799999,3,51.474178,11.9037,4.1992574,1,0,1,0,0
1053656,260,60.799999,3,53.31937,13.87643,2.5084097,1,0,1,0,0
1053661,265,56.349998,3,50.824631,12.93549,5.7882962,0,0,0,0,0
1053662,589,68.660004,2,51.058182,13.77208,0.276557,0,1,1,1,0
1053664,621.34998,28.9,1,52.43618,13.54205,2.8135898,1,0,1,1,0
1053666,480,85,2,53.367592,7.2019601,1.9984651,1,0,0,0,0
1053667,770,78,3,50.05632,8.4869204,0.78490067,1,1,1,0,1
1053670,395,32,1,49.623249,8.3568096,2.1372335,1,1,0,0,0
1053672,645,59,2.5,51.437881,6.5520902,0.53060299,1,0,1,1,0
1053676,1437.1,82.120003,3,48.095928,11.50917,5.6372271,1,0,0,0,0
1053677,608,76,3,47.845371,12.97156,0.84368616,1,0,0,0,0
1053678,310,54.540001,2,51.5089,7.0985599,0.60487521,0,0,0,0,0
1053685,500,72,2,51.33408,12.40635,8.0762262,0,0,1,0,0
1053686,350,78,3,53.527431,8.5962896,0.10124268,1,0,0,0,0
1053689,450,97.639999,4,51.427898,7.1403999,2.0590312,0,0,0,0,0
1053692,472,94.349998,3,50.84428,12.90678,7.964541,1,0,0,0,0
1053693,189,36,1,51.123001,14.85208,2.4133954,0,0,0,1,0
1053694,415,83,2,50.918919,14.15746,0.032654982,0,0,1,0,0
1053695,996.40997,53.860001,2,48.095928,11.50917,0.23834345,1,0,1,0,0
1053698,420,63.5,3,51.509602,6.86166,5.1731052,0,0,0,0,0
1053699,405,59.549999,2,51.085209,13.71427,6.0882478,1,0,0,0,0
1053701,326,54.200001,3,51.354698,12.00115,6.6014843,1,0,1,1,0
1053703,350,69.849998,4,51.435879,11.97222,6.2340341,1,0,1,0,0
1053704,720,27,1,53.592999,10.04679,0.79979676,0,0,0,0,0
1053705,330,64.5,2,52.601231,11.85949,1.2876784,0,0,0,1,0
1053707,345,69.019997,3,50.812359,12.94763,5.3369751,0,0,1,0,0
1053708,583.34998,77.779999,2,51.335941,12.414,0.59706557,1,0,1,1,0
1053709,290,94,4,51.653519,10.12815,1.6746489,0,0,1,1,0
1053710,669.31,73,3,50.765518,6.13623,3.1526968,1,0,1,1,1
1053713,330,55,2,51.312302,12.32393,9.7412958,0,0,0,0,0
1053714,470,43,3,53.59264,10.07835,5.4486728,0,1,0,0,1
1053717,306,56.650002,3,51.875488,12.66229,7.154429,1,1,1,0,0
1053721,806.20001,116.16,3,51.74995,11.03351,5.6442943,1,0,0,1,0
1053722,330,61.150002,3,50.956509,11.07271,4.9874616,1,0,1,0,0
1053723,375,57.459999,2,50.83437,13.0235,4.0796928,1,0,1,0,0
1053724,310,61,2,51.29546,13.5361,4.918179,1,0,1,0,0
1053729,640,98,3,51.311081,7.0886798,3.0557675,1,0,1,1,0
1053734,498,71.110001,3,50.846291,12.92719,0.018466266,1,0,1,1,0
1053736,330,70,3,51.699989,9.9927902,6.5229001,0,0,0,0,0
1053737,468.48001,39.040001,2,51.283272,6.3670902,0.35997549,0,1,0,1,0
1053738,1600,65.099998,2,48.147591,11.57616,5.3259039,1,1,1,0,0
1053741,1500,142.67,4,50.132599,8.9103203,0.69218099,1,1,1,0,0
1053742,260,37,2,51.821449,12.23926,5.4283891,0,1,0,0,0
1053743,1569,108,3,52.458511,13.37671,0.4271819,1,1,1,0,0
1053744,412.92999,48.580002,2,51.00935,13.83415,0.80687422,1,0,1,1,0
1053745,260,45,2,51.528141,11.55468,0.7943418,0,0,1,0,0
1053747,279.42001,46.57,2,52.130531,11.61872,0.30058861,0,0,0,0,0
1053750,1000,108,3,51.78801,7.6170602,1.9269298,1,0,1,0,1
1053752,413.64001,67.809998,3,51.317581,12.28669,5.4081817,1,0,1,0,0
1053753,290,56.32,2,50.82917,12.95496,2.9348488,1,0,0,0,0
1053754,1270,88,3,47.717232,11.75334,4.4449906,1,1,0,1,1
1053755,457.5,75,3,51.361099,12.36773,4.0348034,0,1,0,0,0
1053756,1250,138.89999,3,51.3377,12.39193,3.4971611,1,0,1,0,0
1053757,789,88,4,54.108189,12.6507,5.9592943,1,1,0,1,1
1053761,180,40.700001,2,50.83654,12.93955,0.42828792,0,0,1,1,0
1053762,355,75,3,50.838402,12.90001,1.8273948,1,0,1,0,0
1053764,260,42.439999,2,50.872639,12.08783,9.4600983,0,1,0,0,0
1053765,576,96,3,50.940578,10.7112,6.2559624,0,0,0,1,1
1053767,750,97,3,50.58577,7.2780499,3.2027433,1,0,0,1,1
1053768,347,65.910004,3,54.52924,9.5767498,1.4236783,1,0,1,0,0
1053769,285.70001,57.139999,2.5,53.59568,11.44825,2.9257843,0,0,1,0,0
1053770,381,52.830002,2,51.44165,6.9832902,4.7698669,0,0,1,0,0
1053774,514.25,60.5,3,52.126801,13.62735,0.088876411,1,1,1,0,0
1053777,430,69,3,52.139091,10.77076,2.8766558,1,1,0,0,1
1053778,300,63.25,3,50.818138,12.9382,0.52416313,0,0,0,0,0
1053779,230,45,2,50.850681,12.93156,3.3007073,0,0,0,1,0
1053780,1150,150,4.5,51.420891,7.0247502,1.7778119,1,0,1,0,1
1053781,600,75,2,50.52713,8.4882097,2.8724959,0,0,0,1,1
1053782,899,135,3.5,52.49527,8.3573399,6.4631271,1,1,1,0,1
1053793,395,71,4,53.422909,12.46716,5.6848841,0,0,0,0,0
1053795,354.20001,64.400002,3,51.895081,10.16973,9.5247164,0,0,1,0,0
1053796,1296.3,114.62,3,50.073929,8.2238998,6.0624876,1,1,0,0,0
1053797,370,62,2,51.317329,13.28096,0.70678139,0,0,1,1,0
1053798,538,62.25,2,54.14558,12.07182,1.5988266,1,1,0,0,0
1053799,304,76,3,51.151428,14.97051,1.5517781,0,0,1,0,0
1053801,430,52.529999,2.5,51.375721,12.323,7.1011748,1,0,1,0,0
1053802,299,46,2,51.438229,7.0960898,0.70181906,0,0,0,0,0
1053803,300,60.73,2,50.721149,12.47215,3.4178813,0,1,0,0,0
1053805,330,55.130001,2,52.119041,11.62786,1.2359165,1,0,1,0,0
1053807,485,81,4,53.776138,8.6206903,5.1080699,1,0,0,0,0
1053808,595,35,1,47.693111,9.1961699,7.325923,1,0,0,1,1
1053810,200,35,1,50.812111,12.94807,7.9308181,1,0,1,1,0
1053813,344.57999,62.650002,2,53.59927,11.43296,2.3759115,1,0,1,0,0
1053814,409,60.419998,2,51.488949,6.9397402,4.4990144,1,0,0,0,0
1053815,319,59,2,50.91552,13.33979,3.7020004,0,1,1,0,0
1053816,320,65,3,51.130131,13.12233,8.8824787,0,0,1,0,0
1053819,540,88,2.5,50.933601,6.5598502,2.1397555,0,1,0,0,1
1053823,376,80,3,51.050529,12.14159,6.6622477,0,0,0,0,0
1053824,210,46.5,2,53.635632,12.79002,0.50272924,0,0,0,1,0
1053825,301,61.57,2,50.852718,12.95144,8.3742599,1,0,1,1,0
1053826,789.15002,52.610001,2,50.10553,8.6701498,5.1892834,1,0,0,0,0
1053830,323.23001,55.73,2,51.002129,13.8407,1.4066311,0,1,1,0,0
1053834,287.5,58.200001,3,50.49189,12.1223,1.5574324,1,0,0,0,0
1053835,344.73999,60.48,3,54.148499,12.06605,7.2740178,1,0,0,0,0
1053836,614,77,3,51.348358,6.7744398,1.8296131,1,0,0,1,0
1053837,1716,100.9,3,52.496761,13.35287,4.7025285,1,1,0,0,0
1053838,310,59,3,51.374401,7.4643602,5.5449719,0,0,0,0,0
1053839,650,32,1,49.793221,9.9454498,0.35537529,1,1,0,0,0
1053841,306,63,3,50.812351,12.94163,9.1716566,0,0,1,0,0
1053844,340,62,3.5,51.478081,6.7376099,5.49791,0,0,0,1,0
1053845,1050,38,1,50.113419,8.6657305,0.1944807,1,0,0,0,0
1053846,660,55,2,50.873402,7.0314102,1.9701017,0,0,1,0,0
1053847,595,64.199997,2,54.320148,10.12904,2.2866986,1,1,0,0,0
1053848,296,60.709999,3,51.47234,11.91045,3.8848064,1,0,0,0,0
1053850,395,58.66,2,51.83884,12.25279,3.0725961,1,1,1,0,0
1053854,450,81,3,51.397129,7.4843898,8.70473,0,0,0,0,0
1053858,1197,96.139999,3,52.251129,13.62719,4.150919,1,0,1,1,1
1053860,423,56.040001,2,53.04723,8.7235298,0.71022558,0,0,0,0,0
1053864,555,58,2,50.76767,6.0720301,3.8134756,1,1,0,0,1
1053865,290,52.299999,1,51.841042,12.25187,8.676487,1,0,0,0,0
1053866,320,63.509998,2,50.832199,12.88369,2.6793077,0,0,1,0,0
1053870,326.39999,75,3,51.186279,7.2778702,2.0055263,1,0,0,0,0
1053873,450,78.5,3,51.357109,12.29267,1.4260383,0,0,0,1,0
1053874,380,54.91,2,50.946381,11.07115,8.8586903,1,0,1,0,0
1053875,204.57001,39.799999,2,50.511539,12.12809,4.697607,1,0,1,0,0
1053876,303.97,69.400002,3,50.502762,12.16218,3.7689354,1,0,1,0,0
1053877,310,62.099998,2,51.37851,12.72764,4.2688298,0,0,1,0,0
1053878,346,64.150002,2,51.378979,12.72747,4.8506398,1,0,0,0,0
1053880,324,52.68,2,50.828491,12.89924,4.212028,1,1,1,0,0
1053883,213.5,42.700001,2,50.82444,12.94106,9.6693115,0,0,1,1,0
1053884,340,62,3.5,51.360882,7.4695301,4.4166055,1,0,0,0,1
1053885,213.5,42.700001,2,50.82444,12.94106,8.3071938,0,0,1,1,0
1053887,430,53.740002,2,54.30489,10.12535,4.5814662,0,1,0,0,1
1053889,445,65,3,51.15321,14.39579,8.2431793,1,1,0,0,0
1053890,220,32,1,51.55574,7.00562,0.76019883,0,0,0,0,0
1053891,450.29999,82,3,52.381729,8.6062202,0.34131688,1,0,1,0,0
1053893,300,62.41,3,51.220612,11.67491,0.58974499,0,0,1,1,0
1053894,207,44.669998,2,50.503071,12.14305,4.6965237,1,0,1,1,0
1053895,650,80,3,53.080719,8.8006401,7.6001816,0,1,0,0,0
1053898,395.64001,32.970001,1,50.775768,6.0942798,1.7694494,1,1,0,0,0
1053899,289,67.629997,3,50.833988,12.93583,4.3038864,1,0,1,0,0
1053900,445,55,2,48.83707,12.95271,3.3588917,1,0,1,0,0
1053901,310,62.25,3,50.87635,12.08924,4.753077,0,0,1,0,0
1053902,322.04999,60.650002,3,52.42659,12.52895,6.5404935,1,0,1,0,0
1053903,1199,93,4,54.080219,12.12966,6.5359101,0,1,1,1,0
1053904,350,77,4,51.28558,13.54695,2.1250873,1,0,1,0,0
1053905,325,59.290001,3,51.532879,11.53807,8.654788,0,0,1,0,0
1053906,285.89001,56.5,3,54.322182,13.0605,7.4457326,1,0,0,0,0
1053907,506,98.040001,3,51.347221,7.4201598,9.3835115,1,0,0,0,0
1053908,885,75.82,3,53.482941,10.20213,1.1203438,1,1,0,0,0
1053909,325,64.43,3,51.820992,12.23653,2.6945488,1,0,0,0,0
1053910,290,70,3,51.823071,12.24261,7.1778669,1,0,1,0,0
1053911,285.07999,45.98,2,51.375332,12.40854,4.261652,0,0,1,0,0
1053917,365,73,3,50.907719,11.85288,5.9737153,1,0,0,0,0
1053918,285,57,3,50.901829,11.85057,1.4543955,0,0,1,0,0
1053920,310,59,2,50.728161,12.37401,2.0358086,0,0,0,0,0
1053921,326.45999,59.900002,3,50.894859,12.09084,1.8743236,1,0,1,0,0
1053923,335.82001,59.599998,3,50.895859,12.08879,0.32738027,1,0,1,0,0
1053926,339.14999,59.5,3,50.85947,12.07171,6.0516229,1,0,1,0,0
1053928,261.10001,40.169998,1,52.881802,11.48756,0.071027212,0,0,0,0,0
1053930,540,119.8,5,53.565472,8.5841103,0.53075123,0,0,1,0,0
1053933,592.62,56.439999,2,50.632,7.0569601,3.6819923,1,0,1,0,0
1053935,379,60,2,51.176071,7.2197099,4.7184348,0,0,0,0,0
1053936,1900,75,3,50.086712,8.6656199,8.1436529,0,0,1,0,0
1053937,209.7,34.950001,1,52.151649,11.58056,9.2672873,1,0,1,0,0
1053939,315,62.889999,3,51.220612,11.67491,0.15671352,1,0,1,1,0
1053944,347,57.720001,3,51.6306,12.25596,2.3929024,0,0,1,0,0
1053946,354,58,3,51.150959,11.7922,9.6932669,0,0,1,0,0
1053947,392,58.529999,3,51.160938,11.80989,2.3769486,1,0,1,0,0
1053948,447.57999,79.639999,3,51.516232,6.8566499,0.76729351,0,0,0,0,0
1053949,300,48,2,51.498821,7.1518202,6.9942217,0,0,0,0,0
1053950,970,60,2,50.230431,8.6067305,4.8479209,1,1,0,1,0
1053951,328,53.299999,2.5,53.793129,9.4219398,1.4524651,0,0,0,0,0
1053953,820,101.74,3,49.517792,8.4731102,5.9301829,1,0,0,0,0
1053956,219,46.25,2,50.817551,12.95811,7.9459047,0,0,1,0,0
1053959,292,37.66,1,51.47707,11.90981,7.2542291,1,0,0,0,0
1053961,370,66.82,3,50.839882,12.90391,8.0761795,1,0,1,1,0
1053964,1080,108,4,51.030102,7.56709,5.8012834,1,1,0,1,1
1053967,230,34,1,51.36198,7.4788499,1.5523504,0,1,0,0,0
1053968,284,47.32,2,51.63036,12.25614,2.3257496,0,0,1,0,0
1053970,325,70.900002,3.5,51.36198,7.4788499,0.45033628,0,0,0,0,0
1053971,420,75,3.5,51.524872,7.4622698,5.3550019,0,0,0,0,0
1053976,750,85,3,53.138432,8.2237597,0.10125043,1,0,0,0,0
1053978,482.56,94.25,4,51.521389,14.33091,3.6708424,0,0,1,0,0
1053979,290,62.150002,3,51.220612,11.67513,3.3880537,0,0,1,1,0
1053980,270,59.439999,3,51.221401,11.67392,2.228488,0,0,1,1,0
1053981,779,79,3,53.508282,10.49199,0.34799618,1,1,0,0,0
1053982,236,47.200001,2,51.498249,14.6462,6.7978392,0,0,1,0,0
1053984,516,82,3,52.622059,10.09522,7.1811881,1,0,0,0,0
1053985,543.12,67.889999,2,51.025471,13.76194,0.66802174,1,0,0,0,0
1053986,1037.5,83,2,50.814289,7.1571298,4.663096,1,0,0,0,0
1053989,460,69.519997,2,51.463139,6.9574199,3.0157015,0,0,0,0,0
1053992,1175,94,2,50.814289,7.1571298,6.1306281,1,0,0,0,0
1053994,300,50,2,51.513039,7.1531401,4.3928447,0,0,0,0,0
1053995,300,49.049999,2,50.978561,11.04447,0.19713761,0,0,1,0,0
1053996,1175,94,2,50.814289,7.1571298,1.3760428,1,0,0,0,0
1053997,563.46997,61.919998,2.5,51.467869,6.84903,0.20322405,1,0,1,0,0
1054000,290,57,3,51.221729,11.67514,0.65484923,0,0,1,0,0
1054002,516,82,3,52.620312,10.09616,4.4010849,1,0,0,0,0
1054003,280,59.880001,1,50.918079,13.34049,1.2572999,0,0,0,1,0
1054004,347,57.720001,3,51.63023,12.25622,2.045089,0,0,1,0,0
1054006,895,120,4,51.945141,7.1677098,0.7508412,1,0,0,0,0
1054007,322.25,47.389999,2,50.999378,11.03242,1.9710068,0,0,1,0,0
1054008,632,80,2,54.07822,13.43368,2.9706209,0,0,1,0,0
1054010,411,81,3,51.197369,11.95874,2.1317933,1,0,0,0,0
1054012,770,94,3,48.262291,12.52817,2.7957296,1,0,0,1,1
1054014,570,81.360001,3,51.057232,13.58911,0.4347603,0,0,1,0,0
1054017,1920.8,120.02,3,52.526051,13.39021,4.1766958,0,0,0,0,0
1054018,390,70,4,51.121132,14.19459,2.6206255,1,0,0,0,0
1054019,750,150,5,50.834011,12.89013,2.5933399,1,0,1,1,0
1054020,320,62.389999,3,51.538631,11.54401,0.048965894,1,0,1,0,0
1054021,615,96,3,51.93581,8.8765402,0.63078225,0,1,0,0,1
1054023,320,62.040001,3,51.446121,14.26785,0.54459584,1,0,1,0,0
1054026,747,83,3,50.94817,10.70613,0.093434289,1,0,0,0,0
1054027,1265,77,3,49.402409,8.6660299,3.7742858,1,0,1,0,0
1054028,300,62.060001,3,51.220612,11.67513,3.638962,0,0,1,0,0
1054030,408,66,3,52.031189,8.5399504,3.5608933,1,0,0,0,0
1054031,250,48.41,2,50.837528,12.89935,6.5789227,0,1,0,1,0
1054032,319,58,3,52.613972,12.35494,6.1516685,1,0,0,0,0
1054033,392,39.200001,2,51.14854,12.65328,3.9044776,1,1,0,0,0
1054035,315,57.580002,2,50.857269,12.77647,1.2009152,1,0,1,0,0
1054038,585.20001,95,3,50.699772,12.43857,4.1928115,1,0,0,1,0
1054039,1095,81.620003,2,49.51799,8.4726696,3.94789,1,1,1,1,0
1054040,679.39001,57.82,3,52.42458,10.79436,2.1263533,0,0,1,0,0
1054041,1139,94.949997,3,50.361301,7.5915399,2.7408993,1,0,0,0,0
1054042,415,69,3,51.174129,7.2080402,0.77243572,0,0,1,0,0
1054044,347,57.720001,3,51.63047,12.25604,6.0610986,0,0,1,0,0
1054046,367,64,2,50.87841,12.08647,4.8933115,0,0,1,0,0
1054049,820,92,3,50.566872,8.6588497,5.3730183,0,0,0,0,0
1054051,227.7,31.360001,1,53.58847,11.4678,8.6509104,0,0,1,0,0
1054052,229,55,3,51.053009,12.14328,6.7776947,0,0,0,0,0
1054054,350,70,3,51.646549,10.32222,7.0167093,1,0,1,1,1
